query_id	target_id	TM_nocp	TM_cp	ΔCP	foldseek_bitscore	foldseek_evalue	query_sccs	target_sccs	query_species	target_species	query_length	target_length
d1u0ka2	d1qy9a2	0.84103	0.84103	0.0	324	2.57e-11	d.21.1.2	d.21.1.2	1u0k	1qy9	153	168.0
d1u3em2	d1i3ja_	0.56229	0.56229	0.0	50	0.1176	d.285.1.1	d.285.1.1	1u3e	1i3j	69	96.0
d1u58a2	d6c99a1	0.78307	0.78307	0.0	144	0.0003336	d.19.1.1	d.19.1.0	1u58	6c99	124	173.0
d1u58a2	d2h26a2	0.76783	0.76783	0.0	139	0.0001614	d.19.1.1	d.19.1.1	1u58	2h26	124	177.0
d1u5sa1	d1ckaa_	0.67303	0.67303	0.0	189	4.328e-05	b.34.2.1	b.34.2.1	1u5s	1cka	71	57.0
d1u5sa1	d1k9aa1	0.69059	0.69091	0.00031999999999998696	176	3.609e-05	b.34.2.1	b.34.2.1	1u5s	1k9a	71	71.0
d1u8xx1	d1s6ya1	0.90701	0.90701	0.0	610	1.06e-17	c.2.1.5	c.2.1.5	1u8x	1s6y	167	169.0
d1u8xx1	d1obba1	0.78389	0.78389	0.0	369	2.319e-12	c.2.1.5	c.2.1.5	1u8x	1obb	167	171.0
d1ub9a_	d1s3ja_	0.79772	0.78819	-0.009530000000000038	192	3.159e-05	a.4.5.28	a.4.5.28	1ub9	1s3j	100	143.0
d1ub9a_	d3ecoa_	0.75973	0.75973	0.0	157	0.000124	a.4.5.28	a.4.5.0	1ub9	3eco	100	135.0
d1ud9a2	d1iz5a2	0.86677	0.86677	0.0	415	1.143e-10	d.131.1.2	d.131.1.2	1ud9	1iz5	119	121.0
d1ud9a2	d1u7ba2	0.85088	0.85088	0.0	393	1.505e-10	d.131.1.2	d.131.1.2	1ud9	1u7b	119	125.0
d1uf5a_	d5h8ia_	0.85758	0.85758	0.0	812	9.1e-27	d.160.1.2	d.160.1.0	1uf5	5h8i	303	296.0
d1uf5a_	d3ivza_	0.79825	0.79825	0.0	759	2.318e-24	d.160.1.2	d.160.1.2	1uf5	3ivz	303	261.0
d1ufaa2	d2b5dx2	0.86779	0.86779	0.0	1168	1.008e-34	c.6.2.4	c.6.2.4	1ufa	2b5d	404	404.0
d1ufaa2	d1k1xa3	0.61183	0.61183	0.0	421	5.486e-14	c.6.2.4	c.6.2.2	1ufa	1k1x	404	310.0
d1ugna1	d1olla1	0.79235	0.79235	0.0	280	1.785e-08	b.1.1.4	b.1.1.4	1ugn	1oll	96	95.0
d1ugna1	d1nkra2	0.74029	0.74029	0.0	207	1.065e-06	b.1.1.4	b.1.1.4	1ugn	1nkr	96	99.0
d1ujpa_	d1geqa_	0.87423	0.87423	0.0	694	3.499e-21	c.1.2.4	c.1.2.4	1ujp	1geq	243	241.0
d1ujpa_	d1rd5a_	0.88973	0.88973	0.0	664	3.298e-20	c.1.2.4	c.1.2.4	1ujp	1rd5	243	261.0
d1uypa2	d1y4wa2	0.9205	0.9205	0.0	919	8.511999999999999e-23	b.67.2.3	b.67.2.3	1uyp	1y4w	294	353.0
d1uz5a3	d2ftsa3	0.91523	0.91523	0.0	506	1.604e-14	c.57.1.2	c.57.1.2	1uz5	2fts	143	155.0
d1uz5a3	d6fgca2	0.91695	0.91695	0.0	485	2.835e-14	c.57.1.2	c.57.1.0	1uz5	6fgc	143	155.0
d1v1oa1	d2z8la1	0.78093	0.78093	0.0	306	2.218e-08	b.40.2.2	b.40.2.2	1v1o	2z8l	91	88.0
d1v1oa1	d1ty0a1	0.64694	0.64694	0.0	124	0.0007836	b.40.2.2	b.40.2.2	1v1o	1ty0	91	96.0
d1v58a2	d1eeja2	0.57516	0.57516	0.0	81	0.02405	d.17.3.1	d.17.3.1	1v58	1eej	60	60.0
d1v58a2	d1t3ba2	0.56208	0.56208	0.0	59	0.1854	d.17.3.1	d.17.3.1	1v58	1t3b	60	59.0
d1v76a_	d1ts9a_	0.82547	0.82547	0.0	276	7.432e-07	b.137.1.1	b.137.1.1	1v76	1ts9	92	98.0
d1v97a1	d3eubs2	0.96709	0.96709	0.0	465	4.34e-11	a.56.1.1	a.56.1.1	1v97	3eub	73	71.0
d1v97a1	d1n62a1	0.81258	0.81258	0.0	236	3.882e-06	a.56.1.1	a.56.1.1	1v97	1n62	73	82.0
d1v9ya_	d1ew0a_	0.86314	0.86314	0.0	349	2.833e-09	d.110.3.2	d.110.3.2	1v9y	1ew0	103	130.0
d1v9ya_	d1d06a_	0.86249	0.86249	0.0	337	6.562e-09	d.110.3.2	d.110.3.2	1v9y	1d06	103	130.0
d1vbwa_	d1to2i_	0.83051	0.83051	0.0	272	2.436e-07	d.40.1.1	d.40.1.1	1vbw	1to2	68	63.0
d1vbwa_	d1a1yi_	0.80122	0.80122	0.0	270	1.549e-07	d.40.1.1	d.40.1.1	1vbw	1a1y	68	63.0
d1vcda_	d3r03a_	0.77349	0.77349	0.0	346	1.55e-10	d.113.1.1	d.113.1.0	1vcd	3r03	126	131.0
d1vcda_	d1sjya_	0.86957	0.86957	0.0	342	6.82e-10	d.113.1.1	d.113.1.1	1vcd	1sjy	126	154.0
d1vcfa1	d1p0ka_	0.85599	0.85599	0.0	788	3.494e-25	c.1.4.1	c.1.4.1	1vcf	1p0k	299	306.0
d1vcfa1	d1p4ca_	0.80007	0.80007	0.0	357	1.292e-13	c.1.4.1	c.1.4.1	1vcf	1p4c	299	353.0
d1vcta1	d1sumb_	0.83136	0.83136	0.0	114	0.01114	a.7.12.1	a.7.12.1	1vct	1sum	99	225.0
d1vcta1	d1xwma_	0.82043	0.82043	0.0	109	0.05804	a.7.12.1	a.7.12.1	1vct	1xwm	99	212.0
d1vfga2	d1ou5a2	0.73939	0.73939	0.0	296	8.062e-10	d.218.1.4	d.218.1.4	1vfg	1ou5	127	140.0
d1vfga2	d1miwa2	0.77905	0.77905	0.0	289	2.666e-09	d.218.1.4	d.218.1.4	1vfg	1miw	127	130.0
d1vfha1	d1bd0a1	0.85587	0.85587	0.0	486	2.637e-13	b.49.2.2	b.49.2.2	1vfh	1bd0	145	148.0
d1vfha1	d1rcqa1	0.81768	0.81768	0.0	399	6.402e-12	b.49.2.2	b.49.2.2	1vfh	1rcq	145	131.0
d1vhoa2	d1y0ya3	0.88533	0.88533	0.0	755	3.388e-24	c.56.5.4	c.56.5.4	1vho	1y0y	244	255.0
d1vhoa2	d2fvga2	0.82463	0.82463	0.0	700	4.765e-23	c.56.5.4	c.56.5.4	1vho	2fvg	244	237.0
d1vhya1	d1vhka1	0.83653	0.83653	0.0	190	7.083e-05	b.122.1.2	b.122.1.2	1vhy	1vhk	71	72.0
d1vhya1	d1v6za1	0.76077	0.76077	0.0	147	0.0006446	b.122.1.2	b.122.1.2	1vhy	1v6z	71	63.0
d1vk3a1	d1t3ta4	0.70256	0.70256	0.0	216	8.611e-08	d.79.4.1	d.79.4.1	1vk3	1t3t	165	209.0
d1vk3a1	d2yyea1	0.62583	0.62583	0.0	207	1.552e-07	d.79.4.1	d.79.4.1	1vk3	2yye	165	154.0
d1vkca_	d1z4ea1	0.73022	0.73022	0.0	302	2.284e-10	d.108.1.1	d.108.1.1	1vkc	1z4e	149	150.0
d1vkca_	d2euia1	0.7426	0.7426	0.0	291	4.634e-10	d.108.1.1	d.108.1.1	1vkc	2eui	149	153.0
d1vl2a1	d1k92a1	0.89183	0.89183	0.0	473	1.342e-14	c.26.2.1	c.26.2.1	1vl2	1k92	166	188.0
d1vl2a1	d2pg3a1	0.73247	0.73247	0.0	198	3.841e-07	c.26.2.1	c.26.2.1	1vl2	2pg3	166	221.0
d1vlga_	d3bvfa1	0.92747	0.92747	0.0	519	4.189e-11	a.25.1.1	a.25.1.1	1vlg	3bvf	164	166.0
d1vlga_	d3e6sa_	0.89549	0.89549	0.0	415	7.064e-09	a.25.1.1	a.25.1.1	1vlg	3e6s	164	159.0
d1vmja_	d1vmha_	0.8618	0.8618	0.0	545	6.502e-16	d.273.1.1	d.273.1.1	1vmj	1vmh	139	129.0
d1vmja_	d2cu5a_	0.81005	0.81005	0.0	412	1.74e-12	d.273.1.1	d.273.1.0	1vmj	2cu5	139	129.0
d1vq2a_	d2hxva2	0.65924	0.65924	0.0	324	7.242e-11	c.97.1.2	c.97.1.2	1vq2	2hxv	173	147.0
d1vq2a_	d1wwra1	0.65179	0.65179	0.0	216	4.552e-08	c.97.1.2	c.97.1.2	1vq2	1wwr	173	151.0
d1w3ia_	d6arha_	0.90079	0.90079	0.0	706	3.6180000000000006e-20	c.1.10.1	c.1.10.0	1w3i	6arh	293	300.0
d1w3ia_	d3daqa_	0.87942	0.87942	0.0	701	1.549e-20	c.1.10.1	c.1.10.0	1w3i	3daq	293	292.0
d1w6ka2	d2sqca2	0.8285	0.8285	0.0	431	1.841e-10	a.102.4.2	a.102.4.2	1w6k	2sqc	279	271.0
d1w7ca1	d1oaca1	0.82846	0.82846	0.0	1155	5.977e-31	b.30.2.1	b.30.2.1	1w7c	1oac	459	424.0
d1w7ca1	d1w2za1	0.84312	0.84312	0.0	1143	3.811e-30	b.30.2.1	b.30.2.1	1w7c	1w2z	459	441.0
d1w7ja1	d1kk8a1	0.55699	0.55699	0.0	63	0.2493	b.34.3.1	b.34.3.1	1w7j	1kk8	58	48.0
d1w91a1	d1nofa1	0.51993	0.51993	0.0	101	0.0009231	b.71.1.2	b.71.1.2	1w91	1nof	152	106.0
d1w91a1	d1qw9a1	0.55661	0.55661	0.0	86	0.002795	b.71.1.2	b.71.1.2	1w91	1qw9	152	130.0
d1w94a1	d2cxha1	0.83928	0.83928	0.0	279	2.972e-09	c.51.1.2	c.51.1.2	1w94	2cxh	154	180.0
d1w9ya1	d1gp6a_	0.78256	0.78166	-0.0009000000000000119	718	6.6410000000000005e-25	b.82.2.1	b.82.2.1	1w9y	1gp6	298	349.0
d1w9ya1	d5c3qa1	0.75565	0.75565	0.0	482	4.101e-18	b.82.2.1	b.82.2.0	1w9y	5c3q	298	333.0
d1wdcb_	d2mysb_	0.655	0.655	0.0	257	3.895e-08	a.39.1.5	a.39.1.5	1wdc	2mys	142	138.0
d1wdcb_	d1exra_	0.51501	0.51501	0.0	189	1.638e-07	a.39.1.5	a.39.1.5	1wdc	1exr	142	146.0
d1wdna_	d4f3pa1	0.97222	0.97222	0.0	1306	6.254e-36	c.94.1.1	c.94.1.0	1wdn	4f3p	223	222.0
d1wdna_	d2pyya_	0.90565	0.90565	0.0	849	8.699e-25	c.94.1.1	c.94.1.0	1wdn	2pyy	223	212.0
d1wfoa1	d1wfna1	0.74407	0.74407	0.0	355	8.574e-09	b.1.2.1	b.1.2.1	1wfo	1wfn	117	106.0
d1wfoa1	d3f7pc2	0.73799	0.73799	0.0	299	4.781e-07	b.1.2.1	b.1.2.1	1wfo	3f7p	117	109.0
d1wkya1	d1uwwa_	0.78317	0.78317	0.0	211	7.394e-07	b.18.1.31	b.18.1.23	1wky	1uww	144	184.0
d1wkya1	d1v0aa1	0.73463	0.73463	0.0	204	4.118e-07	b.18.1.31	b.18.1.30	1wky	1v0a	144	164.0
d1wmhb_	d2bkfa1	0.82721	0.82721	0.0	199	1.039e-05	d.15.2.2	d.15.2.2	1wmh	2bkf	82	85.0
d1wmhb_	d2c60a1	0.74176	0.74176	0.0	156	0.0001241	d.15.2.2	d.15.2.2	1wmh	2c60	82	80.0
d1wmia1	d2a6sa_	0.69535	0.69535	0.0	110	0.004397	d.298.1.2	d.298.1.1	1wmi	2a6s	88	83.0
d1wmia1	d1z8ma1	0.61076	0.61076	0.0	74	0.009522	d.298.1.2	d.298.1.2	1wmi	1z8m	88	88.0
d1wola_	d1wtya_	0.60622	0.60622	0.0	36	1.377	a.24.16.0	a.24.16.2	1wol	1wty	122	116.0
d1wola_	d1knya1	0.60927	0.60927	0.0	29	2.523	a.24.16.0	a.24.16.1	1wol	1kny	122	128.0
d1wuda1	d2e1fa_	0.89382	0.89382	0.0	155	0.001043	a.60.8.1	a.60.8.1	1wud	2e1f	77	94.0
d1wuda1	d1yt3a1	0.84006	0.84006	0.0	109	0.01784	a.60.8.1	a.60.8.3	1wud	1yt3	77	101.0
d1wvfa1	d1e8ga1	0.9553	0.9553	0.0	1004	1.524e-26	d.58.32.1	d.58.32.1	1wvf	1e8g	279	287.0
d1wvfa1	d5fxda2	0.95044	0.95044	0.0	979	5.082e-26	d.58.32.1	d.58.32.0	1wvf	5fxd	279	288.0
d1wwza1	d1cjwa_	0.77217	0.77217	0.0	233	1.567e-08	d.108.1.1	d.108.1.1	1wwz	1cjw	157	166.0
d1wwza1	d3dr6a_	0.7377	0.7377	0.0	231	5.143e-08	d.108.1.1	d.108.1.1	1wwz	3dr6	157	168.0
d1wxqa2	d1tkea1	0.68459	0.68459	0.0	104	0.003263	d.15.10.2	d.15.10.1	1wxq	1tke	71	62.0
d1wxqa2	d2dbya2	0.72642	0.72642	0.0	96	0.004597	d.15.10.2	d.15.10.0	1wxq	2dby	71	82.0
d1wxxa1	d2as0a1	0.87783	0.87783	0.0	224	2.889e-06	b.122.1.9	b.122.1.9	1wxx	2as0	64	72.0
d1wxxa1	d2b78a1	0.76475	0.76475	0.0	124	0.002573	b.122.1.9	b.122.1.9	1wxx	2b78	64	68.0
d1wy5a2	d1ni5a4	0.65202	0.65202	0.0	42	1.393	d.229.1.1	d.229.1.1	1wy5	1ni5	95	88.0
d1wyxa_	d2ak5a_	0.79702	0.79702	0.0	219	5.912e-05	b.34.2.0	b.34.2.1	1wyx	2ak5	68	60.0
d1wyxa_	d2v1ra_	0.80567	0.8147	0.009029999999999982	210	3.307e-05	b.34.2.0	b.34.2.1	1wyx	2v1r	68	67.0
d1x3da1	d1x4xa1	0.78906	0.78906	0.0	338	6.03e-08	b.1.2.1	b.1.2.1	1x3d	1x4x	105	93.0
d1x3da1	d2crma1	0.81836	0.81836	0.0	328	4.402e-08	b.1.2.1	b.1.2.1	1x3d	2crm	105	107.0
d1x49a1	d1x48a1	0.66854	0.66854	0.0	180	1.826e-05	d.50.1.1	d.50.1.1	1x49	1x48	85	76.0
d1x49a1	d2ez6a2	0.68638	0.68638	0.0	178	0.0001012	d.50.1.1	d.50.1.1	1x49	2ez6	85	70.0
d1x4ga1	d2cqia1	0.71811	0.71811	0.0	218	2.08e-06	d.58.7.1	d.58.7.1	1x4g	2cqi	96	90.0
d1x4ga1	d1h6kx_	0.68062	0.68062	0.0	212	5.935e-06	d.58.7.1	d.58.7.1	1x4g	1h6k	96	77.0
d1x4ma1	d1dtja_	0.73931	0.73931	0.0	215	3.319e-06	d.51.1.1	d.51.1.1	1x4m	1dtj	81	74.0
d1x4ma1	d1x4na1	0.72186	0.72186	0.0	212	1.98e-06	d.51.1.1	d.51.1.1	1x4m	1x4n	81	79.0
d1x4na1	d1dtja_	0.7576	0.7576	0.0	228	1.471e-06	d.51.1.1	d.51.1.1	1x4n	1dtj	79	74.0
d1x4na1	d1j4wa1	0.70191	0.70191	0.0	219	9.413e-07	d.51.1.1	d.51.1.1	1x4n	1j4w	79	74.0
d1x4za1	d1wisa1	0.82282	0.82282	0.0	323	6.205e-08	b.1.2.1	b.1.2.1	1x4z	1wis	108	111.0
d1x4za1	d1cfba1	0.82243	0.82243	0.0	315	1.869e-07	b.1.2.1	b.1.2.1	1x4z	1cfb	108	100.0
d1x52a1	d2vgna3	0.8272	0.8272	0.0	391	1.115e-11	d.79.3.2	d.79.3.2	1x52	2vgn	111	104.0
d1x52a1	d2qi2a3	0.74075	0.74075	0.0	212	8.541e-07	d.79.3.2	d.79.3.2	1x52	2qi2	111	95.0
d1x5fa1	d1x5ga1	0.76726	0.76726	0.0	288	2.263e-07	b.1.2.1	b.1.2.1	1x5f	1x5g	107	103.0
d1x5fa1	d1wfoa1	0.75292	0.75292	0.0	256	3.636e-07	b.1.2.1	b.1.2.1	1x5f	1wfo	107	117.0
d1x5za1	d1x5ga1	0.85161	0.85161	0.0	351	3.281e-08	b.1.2.1	b.1.2.1	1x5z	1x5g	102	103.0
d1x5za1	d1x5ha1	0.81317	0.81317	0.0	314	2.659e-08	b.1.2.1	b.1.2.1	1x5z	1x5h	102	119.0
d1xb2b3	d1efub2	0.70784	0.70784	0.0	188	1.809e-06	d.43.1.1	d.43.1.1	1xb2	1efu	109	143.0
d1xb2b3	d1tfea_	0.72991	0.72991	0.0	170	5.561e-06	d.43.1.1	d.43.1.1	1xb2	1tfe	109	142.0
d1xc5a1	d4a69c_	0.5001	0.5001	0.0	146	5.212e-06	a.4.1.3	a.4.1.3	1xc5	4a69	68	69.0
d1xc5a1	d2cu7a1	0.52258	0.52258	0.0	65	0.2007	a.4.1.3	a.4.1.3	1xc5	2cu7	68	65.0
d1xeba_	d1q2ya_	0.78595	0.78595	0.0	330	8.417e-10	d.108.1.1	d.108.1.1	1xeb	1q2y	149	140.0
d1xeba_	d2jdca1	0.73964	0.73964	0.0	234	4.183e-08	d.108.1.1	d.108.1.1	1xeb	2jdc	149	145.0
d1xhca1	d1q1ra1	0.94846	0.94846	0.0	659	1.179e-18	c.3.1.5	c.3.1.5	1xhc	1q1r	167	185.0
d1xhca1	d1d7ya1	0.90674	0.90674	0.0	503	3.578e-15	c.3.1.5	c.3.1.5	1xhc	1d7y	167	183.0
d1xjha_	d1vzya2	0.59976	0.59976	0.0	121	0.0005192	g.81.1.1	g.81.1.1	1xjh	1vzy	62	57.0
d1xkia_	d1beba_	0.78525	0.78525	0.0	309	2.518e-08	b.60.1.1	b.60.1.1	1xki	1beb	128	156.0
d1xkia_	d4ck4a_	0.7857	0.7857	0.0	293	7.528e-08	b.60.1.1	b.60.1.1	1xki	4ck4	128	160.0
d1xm5a_	d1oz9a_	0.81544	0.81544	0.0	387	7.571e-13	d.92.1.15	d.92.1.15	1xm5	1oz9	152	141.0
d1xm5a_	d1tvia_	0.64553	0.64553	0.0	195	2.106e-08	d.92.1.15	d.92.1.15	1xm5	1tvi	152	150.0
d1xmaa_	d5dyma_	0.80792	0.80792	0.0	281	7.097e-08	a.4.5.61	a.4.5.0	1xma	5dym	101	96.0
d1xmaa_	d6fuua_	0.76954	0.76954	0.0	278	4.544e-08	a.4.5.61	a.4.5.0	1xma	6fuu	101	100.0
d1xo1a2	d1tfra2	0.80198	0.80198	0.0	168	9.76e-06	c.120.1.2	c.120.1.2	1xo1	1tfr	140	160.0
d1xo1a2	d1cmwa5	0.72165	0.72165	0.0	161	8.021e-06	c.120.1.2	c.120.1.2	1xo1	1cmw	140	164.0
d1xoda1	d1evha_	0.85638	0.85638	0.0	376	1.521e-09	b.55.1.4	b.55.1.4	1xod	1evh	105	111.0
d1xoda1	d2y8ga_	0.8142	0.8142	0.0	190	3.137e-05	b.55.1.4	b.55.1.3	1xod	2y8g	105	122.0
d1xp4a1	d3beca1	0.6807	0.6807	0.0	93	0.006361	b.105.1.1	b.105.1.1	1xp4	3bec	93	93.0
d1xqoa_	d1keaa_	0.58149	0.58149	0.0	56	0.1676	a.96.1.6	a.96.1.2	1xqo	1kea	253	217.0
d1xqoa_	d1mpga1	0.50567	0.50567	0.0	20	4.907	a.96.1.6	a.96.1.3	1xqo	1mpg	253	183.0
d1xr4a1	d1k6da_	0.63671	0.63671	0.0	282	6.28e-11	c.124.1.2	c.124.1.2	1xr4	1k6d	236	217.0
d1xr4a1	d1ooya2	0.65735	0.65735	0.0	255	2.35e-09	c.124.1.2	c.124.1.2	1xr4	1ooy	236	242.0
d1xzpa3	d1pj5a4	0.70584	0.70584	0.0	115	0.001441	d.250.1.2	d.250.1.1	1xzp	1pj5	117	315.0
d1y0ma_	d2ak5a_	0.85621	0.85621	0.0	267	3.859e-06	b.34.2.1	b.34.2.1	1y0m	2ak5	61	60.0
d1y0ma_	d2g6fx1	0.79039	0.79039	0.0	224	3.555e-05	b.34.2.1	b.34.2.1	1y0m	2g6f	61	54.0
d1y0pa1	d1qo8a1	0.78666	0.78666	0.0	235	2.772e-07	a.138.1.3	a.138.1.3	1y0p	1qo8	102	101.0
d1y0pa1	d1m1qa_	0.61484	0.61484	0.0	111	0.0006299	a.138.1.3	a.138.1.3	1y0p	1m1q	102	90.0
d1y0ya3	d1vhea2	0.96557	0.96557	0.0	1112	5.196e-31	c.56.5.4	c.56.5.4	1y0y	1vhe	255	275.0
d1y0ya3	d1yloa2	0.93938	0.93938	0.0	900	1.4860000000000003e-26	c.56.5.4	c.56.5.4	1y0y	1ylo	255	264.0
d1y14a_	d2c35a1	0.76688	0.76688	0.0	252	1.836e-06	a.60.8.2	a.60.8.2	1y14	2c35	133	128.0
d1y14a_	d7f4gd_	0.73693	0.73693	0.0	215	1.187e-05	a.60.8.2	a.60.8.2	1y14	7f4g	133	128.0
d1y14b2	d1go3e2	0.70222	0.70222	0.0	104	0.006921	d.230.1.1	d.230.1.1	1y14	1go3	68	78.0
d1y44a1	d1zkpa1	0.812	0.812	0.0	620	1.317e-19	d.157.1.7	d.157.1.9	1y44	1zkp	269	244.0
d1y44a1	d2e7ya_	0.76844	0.76844	0.0	409	3.501e-15	d.157.1.7	d.157.1.7	1y44	2e7y	269	272.0
d1yela1	d1wida_	0.71512	0.71512	0.0	172	2.489e-05	b.142.1.2	b.142.1.2	1yel	1wid	102	117.0
d1yela1	d1na6a1	0.66053	0.66053	0.0	65	0.0443	b.142.1.2	b.142.1.1	1yel	1na6	102	172.0
d1ykwa1	d2d69a1	0.95278	0.95278	0.0	1014	5.8730000000000005e-28	c.1.14.1	c.1.14.1	1ykw	2d69	283	291.0
d1ykwa1	d1wdda1	0.93466	0.93466	0.0	718	1.652e-21	c.1.14.1	c.1.14.1	1ykw	1wdd	283	325.0
d1yp2a1	d3bfpa_	0.6697	0.6697	0.0	62	0.007204	b.81.1.4	b.81.1.8	1yp2	3bfp	135	184.0
d1yp2a1	d3otma_	0.62127	0.62127	0.0	53	0.1677	b.81.1.4	b.81.1.5	1yp2	3otm	135	205.0
d1yqga1	d2ahra1	0.888	0.888	0.0	191	0.0002229	a.100.1.10	a.100.1.10	1yqg	2ahr	111	104.0
d1yqga1	d1np3a1	0.64046	0.64046	0.0	33	3.218	a.100.1.10	a.100.1.2	1yqg	1np3	111	145.0
d1yqga2	d2ahra2	0.87993	0.87993	0.0	404	1.174e-11	c.2.1.6	c.2.1.6	1yqg	2ahr	152	152.0
d1yqga2	d5bsea1	0.89747	0.89747	0.0	392	4.07e-11	c.2.1.6	c.2.1.0	1yqg	5bse	152	167.0
d1ywxa1	d2v94a1	0.75186	0.75186	0.0	285	3.706e-08	d.12.1.3	d.12.1.3	1ywx	2v94	102	92.0
d1ywxa1	d2g1da1	0.52592	0.52592	0.0	165	7.487e-06	d.12.1.3	d.12.1.3	1ywx	2g1d	102	98.0
d1z3eb1	d3k4ga_	0.90235	0.90235	0.0	190	3.021e-05	a.60.3.1	a.60.3.1	1z3e	3k4g	67	84.0
d1z3eb1	d1doqa_	0.74387	0.74387	0.0	130	0.000577	a.60.3.1	a.60.3.1	1z3e	1doq	67	69.0
d1z3xa1	d1y6ia1	0.77952	0.77952	0.0	166	0.000992	a.118.1.22	a.118.1.22	1z3x	1y6i	85	82.0
d1z3xa1	d1te4a_	0.60298	0.60298	0.0	57	0.4792	a.118.1.22	a.118.1.16	1z3x	1te4	85	111.0
d1z63a1	d1z3ix2	0.81796	0.81777	-0.00019000000000002348	405	7.973e-14	c.37.1.19	c.37.1.19	1z63	1z3i	230	298.0
d1z63a1	d2fz4a1	0.52192	0.52192	0.0	181	3.842e-06	c.37.1.19	c.37.1.19	1z63	2fz4	230	206.0
d1z8ha_	d1yzfa1	0.80211	0.80811	0.006000000000000005	289	1.251e-09	c.23.10.6	c.23.10.5	1z8h	1yzf	202	195.0
d1z8ha_	d3hp4a_	0.7497	0.7497	0.0	238	6.991e-09	c.23.10.6	c.23.10.0	1z8h	3hp4	202	183.0
d1zgha1	d2bw0a1	0.74097	0.74097	0.0	85	0.04954	b.46.1.1	b.46.1.1	1zgh	2bw0	62	104.0
d1zgha1	d1fmta1	0.71139	0.71139	0.0	79	0.08307	b.46.1.1	b.46.1.1	1zgh	1fmt	62	108.0
d1zkda1	d1ri5a_	0.5012	0.5012	0.0	150	1.494e-07	c.66.1.52	c.66.1.34	1zkd	1ri5	357	252.0
d1zkra1	d1utga_	0.83421	0.83421	0.0	140	0.006527	a.101.1.1	a.101.1.1	1zkr	1utg	72	70.0
d1zlja_	d3c57a_	0.60842	0.60842	0.0	190	4.474e-05	a.4.6.0	a.4.6.0	1zlj	3c57	69	51.0
d1zlja_	d1a04a1	0.78047	0.78047	0.0	166	0.000664	a.4.6.0	a.4.6.2	1zlj	1a04	69	67.0
d1zvpa1	d1zhva1	0.66168	0.66168	0.0	47	1.047	d.58.18.9	d.58.18.8	1zvp	1zhv	66	60.0
d1zyba2	d1o5la1	0.71155	0.71155	0.0	311	8.312e-09	b.82.3.2	b.82.3.2	1zyb	1o5l	147	129.0
d1zyba2	d1i5za2	0.64316	0.64316	0.0	277	2.23e-08	b.82.3.2	b.82.3.2	1zyb	1i5z	147	132.0
d2a38a1	d1fhga_	0.92603	0.92603	0.0	511	2.644e-13	b.1.1.0	b.1.1.4	2a38	1fhg	100	102.0
d2a38a1	d1g1ca_	0.87564	0.87564	0.0	487	3.582e-13	b.1.1.0	b.1.1.4	2a38	1g1c	100	98.0
d2a5yb2	d1cy5a_	0.71537	0.71537	0.0	70	0.6106	a.77.1.3	a.77.1.3	2a5y	1cy5	108	92.0
d2a5yb2	d4a2wa4	0.66219	0.66219	0.0	68	0.715	a.77.1.3	a.77.1.3	2a5y	4a2w	108	94.0
d2a6ca1	d2o38a1	0.8756	0.8756	0.0	186	0.0004138	a.35.1.13	a.35.1.13	2a6c	2o38	69	89.0
d2a6ca1	d3f52a_	0.58785	0.58785	0.0	79	0.08853	a.35.1.13	a.35.1.0	2a6c	3f52	69	77.0
d2a6ta2	d5cfja_	0.75647	0.75647	0.0	203	2.57e-07	d.113.1.7	d.113.1.0	2a6t	5cfj	139	140.0
d2a6ta2	d1ktga_	0.75311	0.75311	0.0	202	1.872e-07	d.113.1.7	d.113.1.1	2a6t	1ktg	139	137.0
d2a73a1	d3cu7a1	0.85868	0.85868	0.0	196	3.823e-05	b.1.29.2	b.1.29.2	2a73	3cu7	96	101.0
d2a73a1	d3cu7a4	0.67179	0.67179	0.0	105	0.008152	b.1.29.2	b.1.29.5	2a73	3cu7	96	110.0
d2a73a5	d3cu7a5	0.85952	0.85952	0.0	370	3.502e-09	b.1.29.6	b.1.29.6	2a73	3cu7	109	106.0
d2a73a5	d3cu7a2	0.69179	0.69179	0.0	167	0.0002279	b.1.29.6	b.1.29.3	2a73	3cu7	109	102.0
d2a73b3	d3hqaa_	0.67735	0.67735	0.0	90	0.02659	a.50.1.1	a.50.1.1	2a73	3hqa	69	66.0
d2abwa1	d2nv0a_	0.81531	0.81531	0.0	553	1.082e-17	c.23.16.1	c.23.16.1	2abw	2nv0	214	191.0
d2abwa1	d7ac8b_	0.79071	0.79071	0.0	353	2.005e-12	c.23.16.1	c.23.16.1	2abw	7ac8	214	202.0
d2akza2	d2al1a2	0.97733	0.97733	0.0	739	6.465e-19	d.54.1.1	d.54.1.1	2akz	2al1	139	141.0
d2akza2	d3dg3a1	0.66196	0.66196	0.0	138	0.0002617	d.54.1.1	d.54.1.0	2akz	3dg3	139	113.0
d2al1a2	d2akza2	0.96378	0.96378	0.0	727	4.041e-18	d.54.1.1	d.54.1.1	2al1	2akz	141	139.0
d2al1a2	d3dg3a1	0.65845	0.65845	0.0	116	0.003773	d.54.1.1	d.54.1.0	2al1	3dg3	141	113.0
d2al6a2	d1omwa2	0.71276	0.71276	0.0	132	0.002471	b.55.1.5	b.55.1.1	2al6	1omw	110	113.0
